date,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,location
2020-02-06 23:00:00+00:00,-1.4693333,35277.6,31306.793,0.0,0.0,10.009036,49.94706,9.66,"48.0561013408,9.5514402618"
2020-02-07 23:00:00+00:00,-0.5360001,35464.516,31045.707,0.0,0.0,10.00256,218.25648,7.95,"48.0561013408,9.5514402618"
2020-02-08 23:00:00+00:00,4.3598332,35653.64,30356.158,0.0,0.0,31.122826,217.33577,9.39,"48.0561013408,9.5514402618"
2020-02-09 23:00:00+00:00,7.593168,35844.758,20504.973,6.6999993,10.0,51.55547,241.37157,5.25,"48.0561013408,9.5514402618"
2020-02-10 23:00:00+00:00,3.14525,36037.656,17453.426,9.599999,15.0,47.227276,248.41718,3.9,"48.0561013408,9.5514402618"
2020-02-11 23:00:00+00:00,1.52025,36232.133,28924.773,0.4,4.0,34.08042,241.12115,7.32,"48.0561013408,9.5514402618"
2020-02-12 23:00:00+00:00,2.2744167,36427.984,13904.07,6.1000004,7.0,29.168886,211.08447,5.98,"48.0561013408,9.5514402618"
2020-02-13 23:00:00+00:00,3.9952495,36625.016,25988.084,0.8,6.0,28.277763,249.29747,6.35,"48.0561013408,9.5514402618"
2020-02-14 23:00:00+00:00,2.53275,36823.03,32686.969,0.0,0.0,13.556282,207.45801,10.13,"48.0561013408,9.5514402618"
2020-02-15 23:00:00+00:00,7.4265,37021.85,8942.122,0.2,2.0,21.897945,213.4697,4.76,"48.0561013408,9.5514402618"
2020-02-16 23:00:00+00:00,7.8806667,37221.29,13461.292,6.8,11.0,27.288855,236.47646,4.15,"48.0561013408,9.5514402618"
2020-02-17 23:00:00+00:00,3.4410832,37421.168,32914.082,0.3,3.0,26.208395,238.57877,7.43,"48.0561013408,9.5514402618"
2020-02-18 23:00:00+00:00,2.3390002,37621.3,24712.408,1.7,5.0,29.379175,241.83589,7.47,"48.0561013408,9.5514402618"
2020-02-19 23:00:00+00:00,3.4223335,37821.53,33177.188,0.0,0.0,24.633049,223.6797,9.46,"48.0561013408,9.5514402618"
2020-02-20 23:00:00+00:00,3.439,38021.676,32811.246,0.6,3.0,31.99142,252.67978,10.97,"48.0561013408,9.5514402618"
2020-02-21 23:00:00+00:00,5.5660834,38221.58,32708.75,0.0,0.0,24.57511,227.63637,11.98,"48.0561013408,9.5514402618"
2020-02-22 23:00:00+00:00,8.661916,38421.332,9133.035,4.0000005,9.0,35.770668,236.04091,3.5,"48.0561013408,9.5514402618"
2020-02-23 23:00:00+00:00,8.899417,38622.613,15961.568,4.9,10.0,34.145008,238.46959,5.36,"48.0561013408,9.5514402618"
2020-02-24 23:00:00+00:00,6.6202507,38825.613,15615.042,2.3,9.0,30.631746,236.97292,5.89,"48.0561013408,9.5514402618"
2020-02-25 23:00:00+00:00,1.2869164,39030.16,29427.895,3.3,12.0,34.847553,245.70082,9.11,"48.0561013408,9.5514402618"
2020-02-26 23:00:00+00:00,0.264,39236.086,10800.0,8.7,13.0,48.58266,227.95082,5.46,"48.0561013408,9.5514402618"
2020-02-27 23:00:00+00:00,1.1077498,39443.23,32143.61,1.5000001,6.0,33.805515,252.08344,10.92,"48.0561013408,9.5514402618"
2020-02-28 23:00:00+00:00,6.666083,39651.43,26856.453,3.1,6.0,27.534704,206.88269,8.87,"48.0561013408,9.5514402618"
2020-02-29 23:00:00+00:00,5.7889996,39860.523,33942.984,4.2999997,12.0,33.151287,220.96986,12.29,"48.0561013408,9.5514402618"
2020-03-01 23:00:00+00:00,4.1889997,40070.363,15607.222,2.0,7.0,30.353355,186.39647,7.45,"48.0561013408,9.5514402618"
2020-03-02 23:00:00+00:00,2.6640003,40280.797,28248.102,2.5,6.0,27.238941,255.7438,8.76,"48.0561013408,9.5514402618"
2020-03-03 23:00:00+00:00,1.0223335,40491.676,35855.71,0.8000001,3.0,18.668005,228.10231,12.24,"48.0561013408,9.5514402618"
2020-03-04 23:00:00+00:00,3.0556667,40702.844,735.95715,7.6000004,11.0,23.469128,190.56688,3.52,"48.0561013408,9.5514402618"
2020-03-05 23:00:00+00:00,3.272333,40914.156,3423.4434,2.6,14.0,34.71341,231.72313,5.52,"48.0561013408,9.5514402618"
2020-03-06 23:00:00+00:00,1.9598333,41125.477,37488.08,0.70000005,6.0,16.65754,269.2023,8.97,"48.0561013408,9.5514402618"
2020-03-07 23:00:00+00:00,2.5181668,41336.652,24281.45,0.0,0.0,15.7908325,219.28365,10.32,"48.0561013408,9.5514402618"
2020-03-08 23:00:00+00:00,4.1535835,41547.555,20124.104,5.0,18.0,16.79314,236.44441,7.87,"48.0561013408,9.5514402618"
2020-03-09 23:00:00+00:00,3.1056669,41758.03,0.0,10.4,14.0,30.699368,223.2474,2.58,"48.0561013408,9.5514402618"
2020-03-10 23:00:00+00:00,9.649417,41967.94,32493.01,0.0,0.0,34.50746,237.15376,10.61,"48.0561013408,9.5514402618"
2020-03-11 23:00:00+00:00,10.353584,42177.15,23157.477,0.1,1.0,28.48326,239.44983,7.66,"48.0561013408,9.5514402618"
2020-03-12 23:00:00+00:00,5.7890015,42385.51,32070.494,0.6,5.0,20.082708,273.96182,13.58,"48.0561013408,9.5514402618"
2020-03-13 23:00:00+00:00,2.6744165,42593.12,30058.357,0.1,1.0,11.384199,61.442307,10.8,"48.0561013408,9.5514402618"
2020-03-14 23:00:00+00:00,4.339,42801.52,39200.125,0.0,0.0,10.446206,144.49532,16.91,"48.0561013408,9.5514402618"
2020-03-15 23:00:00+00:00,6.9015,43010.883,39412.13,0.0,0.0,11.681987,218.00812,16.89,"48.0561013408,9.5514402618"
2020-03-16 23:00:00+00:00,8.1515,43221.1,30893.527,0.0,0.0,11.681987,250.06735,11.39,"48.0561013408,9.5514402618"
2020-03-17 23:00:00+00:00,9.022334,43432.035,39600.0,0.0,0.0,11.212135,44.329964,16.89,"48.0561013408,9.5514402618"
2020-03-18 23:00:00+00:00,9.186915,43643.56,39600.0,0.0,0.0,10.495713,58.109272,17.37,"48.0561013408,9.5514402618"
2020-03-19 23:00:00+00:00,9.35775,43855.543,36811.516,3.6999998,6.0,15.03835,327.1126,14.75,"48.0561013408,9.5514402618"
2020-03-20 23:00:00+00:00,3.9119165,44067.863,0.0,5.5000005,16.0,24.122686,49.820835,4.58,"48.0561013408,9.5514402618"
2020-03-21 23:00:00+00:00,1.22025,44280.387,39691.918,2.7,2.0,32.15507,65.26635,19.01,"48.0561013408,9.5514402618"
2020-03-22 23:00:00+00:00,-1.2068334,44492.99,40064.008,0.0,0.0,31.65135,69.75942,19.89,"48.0561013408,9.5514402618"
2020-03-23 23:00:00+00:00,-0.7151666,44705.543,40256.33,0.0,0.0,30.29566,67.40381,19.73,"48.0561013408,9.5514402618"
2020-03-24 23:00:00+00:00,-0.20266668,44917.92,34305.023,0.0,0.0,31.771912,62.896168,17.19,"48.0561013408,9.5514402618"
2020-03-25 23:00:00+00:00,0.6785833,45129.992,40346.75,0.0,0.0,21.129885,56.538708,18.09,"48.0561013408,9.5514402618"
2020-03-26 23:00:00+00:00,3.67025,45341.63,40387.688,0.0,0.0,12.496718,33.78828,19.08,"48.0561013408,9.5514402618"
2020-03-27 23:00:00+00:00,6.2473335,45552.695,40911.246,0.0,0.0,9.726665,22.919592,19.08,"48.0561013408,9.5514402618"
2020-03-28 23:00:00+00:00,3.0160837,45763.06,6432.36,4.799999,12.0,20.724247,23.198645,5.61,"48.0561013408,9.5514402618"
2020-03-29 23:00:00+00:00,-0.111000024,45972.59,30544.127,0.70000005,5.0,25.812277,46.45899,13.81,"48.0561013408,9.5514402618"
2020-03-30 23:00:00+00:00,-0.27974996,46181.15,35717.152,0.0,0.0,16.29174,49.10069,16.8,"48.0561013408,9.5514402618"
2020-03-31 23:00:00+00:00,0.65775007,46388.59,42684.766,0.0,0.0,11.91812,52.124947,21.4,"48.0561013408,9.5514402618"
2020-04-01 23:00:00+00:00,3.5910833,46594.78,42732.21,0.0,0.0,13.104198,246.58151,21.29,"48.0561013408,9.5514402618"
2020-04-02 23:00:00+00:00,4.1494164,46799.797,35876.5,0.0,0.0,13.37825,295.22757,15.4,"48.0561013408,9.5514402618"
2020-04-03 23:00:00+00:00,6.1015,47005.082,43386.12,0.0,0.0,15.745627,62.350174,21.18,"48.0561013408,9.5514402618"
2020-04-04 23:00:00+00:00,7.230667,47210.824,43587.207,0.0,0.0,13.004922,56.93243,21.96,"48.0561013408,9.5514402618"
2020-04-05 23:00:00+00:00,9.578582,47416.895,43788.285,0.0,0.0,10.703569,164.85901,21.96,"48.0561013408,9.5514402618"
2020-04-06 23:00:00+00:00,11.053584,47623.18,43989.227,0.0,0.0,18.792551,68.76148,22.0,"48.0561013408,9.5514402618"
2020-04-07 23:00:00+00:00,11.728583,47829.543,44189.902,0.0,0.0,11.457958,259.84576,21.87,"48.0561013408,9.5514402618"
2020-04-08 23:00:00+00:00,11.753583,48035.863,44004.5,0.0,0.0,11.304229,71.74797,19.27,"48.0561013408,9.5514402618"
2020-04-09 23:00:00+00:00,12.326499,48242.008,44590.0,0.0,0.0,10.883676,47.432716,22.37,"48.0561013408,9.5514402618"
2020-04-10 23:00:00+00:00,11.868165,48447.848,44789.156,0.0,0.0,10.390226,48.022804,22.21,"48.0561013408,9.5514402618"
2020-04-11 23:00:00+00:00,12.639001,48653.246,44987.55,0.0,0.0,12.57426,249.27942,21.51,"48.0561013408,9.5514402618"
2020-04-12 23:00:00+00:00,11.561917,48858.07,41109.582,0.90000004,5.0,24.648829,335.39487,16.43,"48.0561013408,9.5514402618"
2020-04-13 23:00:00+00:00,3.4035833,49062.176,45381.54,0.0,0.0,14.8257065,46.367767,23.84,"48.0561013408,9.5514402618"
2020-04-14 23:00:00+00:00,6.584833,49265.42,45576.863,0.0,0.0,12.599998,62.418053,23.92,"48.0561013408,9.5514402618"
2020-04-15 23:00:00+00:00,11.226499,49467.66,45770.902,0.0,0.0,9.449572,214.83156,22.92,"48.0561013408,9.5514402618"
2020-04-16 23:00:00+00:00,13.964001,49668.746,45293.984,0.0,0.0,9.585739,218.79138,21.32,"48.0561013408,9.5514402618"
2020-04-17 23:00:00+00:00,14.697334,49868.527,38740.805,0.1,1.0,14.77755,248.42857,18.81,"48.0561013408,9.5514402618"
2020-04-18 23:00:00+00:00,13.899417,50066.832,43975.77,0.0,0.0,24.023088,49.25968,19.53,"48.0561013408,9.5514402618"
2020-04-19 23:00:00+00:00,12.0077505,50263.523,46117.293,0.0,0.0,29.275326,66.02043,22.31,"48.0561013408,9.5514402618"
2020-04-20 23:00:00+00:00,12.3827505,50458.418,46197.918,0.0,0.0,30.396025,64.60351,24.03,"48.0561013408,9.5514402618"
2020-04-21 23:00:00+00:00,12.428582,50651.35,46382.38,0.0,0.0,22.104116,59.78103,25.41,"48.0561013408,9.5514402618"
2020-04-22 23:00:00+00:00,12.605667,50842.37,46533.63,0.0,0.0,14.05845,48.930264,25.46,"48.0561013408,9.5514402618"
2020-04-23 23:00:00+00:00,13.724416,51032.883,46622.66,0.0,0.0,20.150354,260.76715,22.05,"48.0561013408,9.5514402618"
2020-04-24 23:00:00+00:00,13.72025,51223.043,46518.035,1.2,3.0,14.799459,326.6989,17.2,"48.0561013408,9.5514402618"
2020-04-25 23:00:00+00:00,12.1327505,51412.72,29382.797,0.0,0.0,12.538134,28.037207,14.79,"48.0561013408,9.5514402618"
2020-04-26 23:00:00+00:00,14.259833,51601.77,46139.367,1.0,5.0,13.779114,241.47467,20.34,"48.0561013408,9.5514402618"
2020-04-27 23:00:00+00:00,12.534836,51790.043,17199.574,3.3999999,10.0,17.0763,234.11005,11.44,"48.0561013408,9.5514402618"
2020-04-28 23:00:00+00:00,9.707749,51977.387,22804.814,9.100001,14.0,21.758419,226.11885,12.29,"48.0561013408,9.5514402618"
2020-04-29 23:00:00+00:00,9.572333,52163.65,31.963463,2.6,12.0,20.240198,218.38531,7.51,"48.0561013408,9.5514402618"
2020-04-30 23:00:00+00:00,8.9515,52348.668,28515.658,5.3000007,12.0,27.155552,223.70898,15.16,"48.0561013408,9.5514402618"
2020-05-01 23:00:00+00:00,7.841082,52532.285,34338.25,5.8999996,11.0,24.627787,244.21028,14.07,"48.0561013408,9.5514402618"
2020-05-02 23:00:00+00:00,8.580667,52714.33,44671.55,0.0,0.0,12.496719,218.92752,21.8,"48.0561013408,9.5514402618"
2020-05-03 23:00:00+00:00,12.357751,52894.62,47736.266,1.6,7.0,17.208603,247.62773,19.59,"48.0561013408,9.5514402618"
2020-05-04 23:00:00+00:00,9.291083,53072.996,1529.8842,1.7000002,10.0,15.580141,46.51404,6.54,"48.0561013408,9.5514402618"
2020-05-05 23:00:00+00:00,7.764,53249.266,48593.4,0.0,0.0,14.773164,53.365788,25.42,"48.0561013408,9.5514402618"
2020-05-06 23:00:00+00:00,10.355667,53423.254,48878.734,0.0,0.0,11.726277,71.91043,27.34,"48.0561013408,9.5514402618"
2020-05-07 23:00:00+00:00,15.172333,53594.758,47491.55,0.0,0.0,11.304229,213.84721,25.13,"48.0561013408,9.5514402618"
2020-05-08 23:00:00+00:00,16.538998,53763.59,46077.133,1.3000001,7.0,14.458382,219.86018,23.79,"48.0561013408,9.5514402618"
2020-05-09 23:00:00+00:00,15.957751,53929.555,34120.355,5.2,10.0,10.44,237.9945,19.04,"48.0561013408,9.5514402618"
2020-05-10 23:00:00+00:00,9.6265,54092.434,6.420021,12.100001,17.0,20.545246,7.5784683,7.77,"48.0561013408,9.5514402618"
2020-05-11 23:00:00+00:00,6.072334,54252.03,46002.92,0.90000004,2.0,17.068707,53.336117,26.17,"48.0561013408,9.5514402618"
2020-05-12 23:00:00+00:00,7.018167,54408.336,4865.617,7.7999997,16.0,16.80857,47.70755,7.82,"48.0561013408,9.5514402618"
2020-05-13 23:00:00+00:00,7.980667,54562.594,1545.4736,4.1,14.0,21.437386,48.667873,7.97,"48.0561013408,9.5514402618"
2020-05-14 23:00:00+00:00,8.7015,54714.934,2200.3865,0.0,0.0,21.437386,50.747448,8.3,"48.0561013408,9.5514402618"
2020-05-15 23:00:00+00:00,9.522332,54865.215,49818.36,0.0,0.0,11.165805,61.722893,25.51,"48.0561013408,9.5514402618"
2020-05-16 23:00:00+00:00,11.736917,55013.277,50220.49,0.0,0.0,10.105681,30.047659,28.13,"48.0561013408,9.5514402618"
2020-05-17 23:00:00+00:00,13.72025,55158.97,50297.0,0.0,0.0,9.693296,32.78117,28.06,"48.0561013408,9.5514402618"
2020-05-18 23:00:00+00:00,15.443166,55302.12,48611.28,0.0,0.0,20.418695,24.509508,23.75,"48.0561013408,9.5514402618"
2020-05-19 23:00:00+00:00,16.166086,55442.58,49948.98,0.0,0.0,14.386494,33.38098,20.23,"48.0561013408,9.5514402618"
2020-05-20 23:00:00+00:00,15.849418,55580.168,50507.816,0.0,0.0,12.303366,41.241325,23.74,"48.0561013408,9.5514402618"
2020-05-21 23:00:00+00:00,18.007751,55714.73,32221.613,0.5,3.0,14.113652,217.52849,18.76,"48.0561013408,9.5514402618"
2020-05-22 23:00:00+00:00,14.1952505,55846.082,23670.398,11.0,11.0,26.807312,270.56354,10.54,"48.0561013408,9.5514402618"
2020-05-23 23:00:00+00:00,11.051499,55974.05,48193.242,2.6000001,7.0,20.150354,253.1317,20.49,"48.0561013408,9.5514402618"
2020-05-24 23:00:00+00:00,12.197333,56098.465,30844.1,0.1,1.0,19.011953,314.85342,15.24,"48.0561013408,9.5514402618"
2020-05-25 23:00:00+00:00,12.503583,56219.14,49449.1,0.0,0.0,18.171976,38.89565,21.38,"48.0561013408,9.5514402618"
2020-05-26 23:00:00+00:00,13.366082,56335.9,51572.113,0.0,0.0,16.434305,52.031292,29.11,"48.0561013408,9.5514402618"
2020-05-27 23:00:00+00:00,13.489001,56448.547,36633.055,0.90000004,5.0,17.238699,23.739391,17.91,"48.0561013408,9.5514402618"
2020-05-28 23:00:00+00:00,11.774417,56556.91,39795.453,0.0,0.0,23.688984,61.72726,18.64,"48.0561013408,9.5514402618"
2020-05-29 23:00:00+00:00,12.111916,56660.793,31709.574,0.0,0.0,19.67195,48.74627,18.65,"48.0561013408,9.5514402618"
2020-05-30 23:00:00+00:00,13.155667,56760.01,39796.438,0.0,0.0,16.75064,63.17954,20.77,"48.0561013408,9.5514402618"
2020-05-31 23:00:00+00:00,15.511916,56854.38,52617.594,0.0,0.0,23.598541,65.97588,29.39,"48.0561013408,9.5514402618"
2020-06-01 23:00:00+00:00,17.134832,56943.824,52512.258,0.0,0.0,13.104198,55.840256,28.11,"48.0561013408,9.5514402618"
2020-06-02 23:00:00+00:00,18.03275,57029.094,47374.82,0.9,3.0,15.517629,229.84663,23.48,"48.0561013408,9.5514402618"
2020-06-03 23:00:00+00:00,13.659833,57110.285,0.0,8.3,21.0,20.466246,220.26648,7.18,"48.0561013408,9.5514402618"
2020-06-04 23:00:00+00:00,12.007751,57187.297,37387.293,2.2,9.0,31.09575,242.65018,16.66,"48.0561013408,9.5514402618"
2020-06-05 23:00:00+00:00,14.149415,57260.06,20684.854,3.6,14.0,26.758923,240.50952,14.66,"48.0561013408,9.5514402618"
2020-06-06 23:00:00+00:00,10.616083,57328.484,534.2185,12.9,19.0,12.979984,231.06488,6.47,"48.0561013408,9.5514402618"
2020-06-07 23:00:00+00:00,12.305667,57392.492,31367.611,0.0,0.0,19.803272,59.198658,18.77,"48.0561013408,9.5514402618"
2020-06-08 23:00:00+00:00,11.239001,57452.004,0.0,5.699999,17.0,17.935081,34.870358,5.81,"48.0561013408,9.5514402618"
2020-06-09 23:00:00+00:00,12.457749,57506.94,8181.058,4.999999,21.0,14.561099,1.9652141,9.81,"48.0561013408,9.5514402618"
2020-06-10 23:00:00+00:00,13.286916,57557.234,30930.977,2.1000001,11.0,9.504272,31.869612,16.39,"48.0561013408,9.5514402618"
2020-06-11 23:00:00+00:00,17.27025,57602.816,53147.008,0.0,0.0,14.081478,98.781075,28.79,"48.0561013408,9.5514402618"
2020-06-12 23:00:00+00:00,17.766085,57643.594,50153.51,1.3000001,5.0,18.899143,318.92838,23.23,"48.0561013408,9.5514402618"
2020-06-13 23:00:00+00:00,13.572333,57679.51,0.0,10.699999,18.0,22.26477,244.30264,5.91,"48.0561013408,9.5514402618"
2020-06-14 23:00:00+00:00,14.455667,57710.516,1744.5294,4.1,18.0,14.693999,256.8077,10.54,"48.0561013408,9.5514402618"
2020-06-15 23:00:00+00:00,14.374419,57736.527,5753.4395,7.599999,18.0,8.942214,265.96667,9.5,"48.0561013408,9.5514402618"
2020-06-16 23:00:00+00:00,14.141083,57757.48,9101.409,7.2999997,15.0,24.514387,254.81407,12.59,"48.0561013408,9.5514402618"
2020-06-17 23:00:00+00:00,14.749416,57773.324,51468.53,0.8,3.0,11.753876,256.4537,24.34,"48.0561013408,9.5514402618"
2020-06-18 23:00:00+00:00,13.247334,57784.008,13091.03,11.6,21.0,14.88242,222.41495,11.39,"48.0561013408,9.5514402618"
2020-06-19 23:00:00+00:00,13.726501,57789.48,47170.83,5.4999995,11.0,9.693296,238.72237,16.79,"48.0561013408,9.5514402618"
2020-06-20 23:00:00+00:00,16.186918,57789.688,53337.723,0.2,2.0,9.605998,261.2539,22.94,"48.0561013408,9.5514402618"
2020-06-21 23:00:00+00:00,16.932749,57784.57,35062.88,1.1,8.0,11.542478,279.38904,15.31,"48.0561013408,9.5514402618"
2020-06-22 23:00:00+00:00,17.97025,57774.043,53352.62,0.0,0.0,15.124284,46.68305,28.09,"48.0561013408,9.5514402618"
2020-06-23 23:00:00+00:00,17.841084,57758.14,53356.86,0.0,0.0,16.323528,49.984432,29.68,"48.0561013408,9.5514402618"
2020-06-24 23:00:00+00:00,17.574419,57736.945,53100.26,0.0,0.0,18.129137,59.480213,27.28,"48.0561013408,9.5514402618"
2020-06-25 23:00:00+00:00,18.222334,57710.543,43200.0,3.3000002,5.0,20.316889,224.35927,20.28,"48.0561013408,9.5514402618"
2020-06-26 23:00:00+00:00,20.299417,57679.004,53347.805,0.5,3.0,18.193361,227.83647,25.24,"48.0561013408,9.5514402618"
2020-06-27 23:00:00+00:00,19.261917,57642.43,45380.184,0.6,1.0,18.971008,244.55008,19.08,"48.0561013408,9.5514402618"
2020-06-28 23:00:00+00:00,16.547335,57600.895,27222.035,15.900003,14.0,17.917007,236.68082,14.07,"48.0561013408,9.5514402618"
2020-06-29 23:00:00+00:00,17.407747,57554.5,53236.965,0.0,0.0,19.576189,246.35194,26.04,"48.0561013408,9.5514402618"
2020-06-30 23:00:00+00:00,19.614,57503.332,50426.098,4.9,5.0,15.2947035,227.54999,25.49,"48.0561013408,9.5514402618"
2020-07-01 23:00:00+00:00,18.39525,57447.496,43948.902,8.1,11.0,18.075441,250.55984,18.51,"48.0561013408,9.5514402618"
2020-07-02 23:00:00+00:00,16.639002,57387.082,41850.066,0.2,2.0,9.83268,303.46246,18.14,"48.0561013408,9.5514402618"
2020-07-03 23:00:00+00:00,17.50358,57322.188,49429.676,0.0,0.0,14.587776,243.56177,21.95,"48.0561013408,9.5514402618"
2020-07-04 23:00:00+00:00,19.643166,57252.926,46613.785,0.0,0.0,23.358425,237.9192,20.1,"48.0561013408,9.5514402618"
2020-07-05 23:00:00+00:00,16.222334,57179.383,39631.66,2.0,5.0,21.817902,281.1374,16.41,"48.0561013408,9.5514402618"
2020-07-06 23:00:00+00:00,14.430668,57101.664,52832.344,0.0,0.0,9.178235,37.390194,27.26,"48.0561013408,9.5514402618"
2020-07-07 23:00:00+00:00,17.7265,57019.883,46379.285,0.1,1.0,17.227419,264.5893,27.27,"48.0561013408,9.5514402618"
2020-07-08 23:00:00+00:00,20.376501,56934.133,50639.6,0.1,1.0,18.58451,237.5987,25.26,"48.0561013408,9.5514402618"
2020-07-09 23:00:00+00:00,21.449415,56844.523,49884.863,8.3,7.0,28.412645,253.82312,24.76,"48.0561013408,9.5514402618"
2020-07-10 23:00:00+00:00,16.018167,56751.16,37904.902,15.800002,17.0,12.849528,7.381185,16.64,"48.0561013408,9.5514402618"
2020-07-11 23:00:00+00:00,15.543166,56653.992,50651.754,0.0,0.0,18.775303,55.65906,24.84,"48.0561013408,9.5514402618"
2020-07-12 23:00:00+00:00,16.274416,56552.156,51117.85,0.0,0.0,16.904673,58.541718,27.66,"48.0561013408,9.5514402618"
2020-07-13 23:00:00+00:00,17.75358,56445.63,50394.656,0.0,0.0,10.495713,319.35706,21.01,"48.0561013408,9.5514402618"
2020-07-14 23:00:00+00:00,16.151503,56334.625,12374.055,6.8,7.0,14.003028,292.20868,11.52,"48.0561013408,9.5514402618"
2020-07-15 23:00:00+00:00,14.241082,56219.336,761.1218,10.0,18.0,14.345898,264.90695,5.08,"48.0561013408,9.5514402618"
2020-07-16 23:00:00+00:00,15.218166,56099.95,27768.777,1.6000003,13.0,11.183201,357.11362,13.75,"48.0561013408,9.5514402618"
2020-07-17 23:00:00+00:00,16.328585,55976.668,51820.05,0.0,0.0,12.959999,64.967804,23.34,"48.0561013408,9.5514402618"
2020-07-18 23:00:00+00:00,18.649416,55849.68,49639.465,0.0,0.0,7.9932976,74.27521,24.82,"48.0561013408,9.5514402618"
2020-07-19 23:00:00+00:00,21.322332,55719.184,49940.58,0.0,0.0,12.7279215,217.93742,24.67,"48.0561013408,9.5514402618"
2020-07-20 23:00:00+00:00,19.959835,55585.348,46401.055,9.7,8.0,16.485485,317.6196,18.8,"48.0561013408,9.5514402618"
2020-07-21 23:00:00+00:00,19.391083,55448.37,45423.62,0.9,1.0,14.759999,106.99092,22.53,"48.0561013408,9.5514402618"
2020-07-22 23:00:00+00:00,19.936914,55308.434,44117.07,0.5,3.0,17.377226,217.80658,19.8,"48.0561013408,9.5514402618"
2020-07-23 23:00:00+00:00,18.164,55165.715,25354.986,1.5,4.0,17.22742,234.36885,14.55,"48.0561013408,9.5514402618"
2020-07-24 23:00:00+00:00,19.709833,55020.37,48848.34,0.0,0.0,13.479583,221.31929,21.19,"48.0561013408,9.5514402618"
2020-07-25 23:00:00+00:00,18.90775,54872.59,33460.543,6.499999,16.0,19.602652,234.02614,15.38,"48.0561013408,9.5514402618"
2020-07-26 23:00:00+00:00,21.780668,54722.53,49856.164,0.0,0.0,14.471821,182.53452,26.65,"48.0561013408,9.5514402618"
2020-07-27 23:00:00+00:00,23.720247,54570.37,46094.207,10.500001,5.0,25.862436,241.81079,21.49,"48.0561013408,9.5514402618"
2020-07-28 23:00:00+00:00,21.149414,54416.258,49363.164,0.0,0.0,11.874544,353.6599,26.18,"48.0561013408,9.5514402618"
2020-07-29 23:00:00+00:00,22.745249,54260.35,49822.84,0.0,0.0,13.37825,73.67532,26.64,"48.0561013408,9.5514402618"
2020-07-30 23:00:00+00:00,25.074417,54102.81,49309.438,0.0,0.0,15.484185,126.42234,23.81,"48.0561013408,9.5514402618"
2020-07-31 23:00:00+00:00,25.993166,53943.57,45837.246,0.3,1.0,19.8,256.79517,22.18,"48.0561013408,9.5514402618"
2020-08-01 23:00:00+00:00,20.143167,53781.36,12992.753,16.7,11.0,17.786331,285.98096,11.18,"48.0561013408,9.5514402618"
2020-08-02 23:00:00+00:00,16.20775,53616.082,19000.508,36.500004,18.0,17.072504,304.7879,9.9,"48.0561013408,9.5514402618"
2020-08-03 23:00:00+00:00,13.909833,53447.953,25574.95,16.6,20.0,14.84318,338.9049,13.25,"48.0561013408,9.5514402618"
2020-08-04 23:00:00+00:00,15.049418,53277.164,45916.11,0.0,0.0,20.523157,68.16875,22.18,"48.0561013408,9.5514402618"
2020-08-05 23:00:00+00:00,17.655666,53103.906,47672.105,0.0,0.0,15.256526,64.87083,22.63,"48.0561013408,9.5514402618"
2020-08-06 23:00:00+00:00,20.807749,52928.367,47611.887,0.0,0.0,15.034041,67.487785,25.34,"48.0561013408,9.5514402618"
2020-08-07 23:00:00+00:00,21.536917,52750.73,47690.926,0.0,0.0,10.383987,64.58888,25.43,"48.0561013408,9.5514402618"
2020-08-08 23:00:00+00:00,22.239,52571.176,47398.52,0.0,0.0,12.371645,71.7516,25.32,"48.0561013408,9.5514402618"
2020-08-09 23:00:00+00:00,22.618164,52389.88,47272.254,0.0,0.0,10.163227,67.1562,24.96,"48.0561013408,9.5514402618"
2020-08-10 23:00:00+00:00,23.432747,52207.004,43780.46,0.0,0.0,11.570515,136.70132,21.61,"48.0561013408,9.5514402618"
2020-08-11 23:00:00+00:00,23.301497,52022.72,44070.99,0.7,1.0,11.503113,82.20369,21.23,"48.0561013408,9.5514402618"
2020-08-12 23:00:00+00:00,20.436913,51837.19,12189.591,3.0,10.0,11.542478,223.09082,8.72,"48.0561013408,9.5514402618"
2020-08-13 23:00:00+00:00,18.999414,51650.566,34530.48,0.8000001,7.0,13.324863,226.29321,15.49,"48.0561013408,9.5514402618"
2020-08-14 23:00:00+00:00,20.043165,51463.01,43200.0,0.3,3.0,10.703569,240.01817,20.59,"48.0561013408,9.5514402618"
2020-08-15 23:00:00+00:00,20.505667,51274.668,41580.785,1.7,3.0,11.298495,65.32009,20.3,"48.0561013408,9.5514402618"
2020-08-16 23:00:00+00:00,17.811914,51085.68,20386.967,17.200003,13.0,16.516901,231.92442,10.93,"48.0561013408,9.5514402618"
2020-08-17 23:00:00+00:00,18.028584,50896.2,46426.734,2.1000001,6.0,16.42247,234.95175,20.31,"48.0561013408,9.5514402618"
2020-08-18 23:00:00+00:00,18.445248,50706.355,44280.637,1.0,5.0,8.534353,188.65247,21.24,"48.0561013408,9.5514402618"
2020-08-19 23:00:00+00:00,21.934835,50516.29,45054.55,0.70000005,3.0,12.783802,148.79533,21.56,"48.0561013408,9.5514402618"
2020-08-20 23:00:00+00:00,23.786913,50325.92,46345.973,0.0,0.0,12.387348,231.10277,21.94,"48.0561013408,9.5514402618"
